book_id,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher
4700,Chamán (Familia Cole #2),Noah Gordon/Elsa Mateo,4.12,849654642X,9788496546424,spa,768,493,24,2006-06-30,Zeta Bolsillo
4703,The Talking Horse and the Sad Girl and the Village Under the Sea: Poems,Mark Haddon,3.31,0307275698,9780307275691,eng,60,418,37,2006-04-11,Vintage
4704,Ocean Star Express,Mark Haddon/Peter Sutton,3.57,000664600X,9780006646006,eng,32,1,0,2002-07-01,HarperCollins UK
4714,The Damned and the Beautiful: American Youth in the 1920's,Paula S. Fass,3.76,0195024923,9780195024920,spa,520,83,14,1978-02-19,Oxford University Press USA
4717,This Side of Paradise (Paradise #1),Steven L. Layne,3.73,1589802543,9781589802544,eng,224,549,80,2005-03-31,Pelican Publishing
4723,Trimalchio,F. Scott Fitzgerald/James L.W. West III,4.42,0521890470,9780521890472,eng,214,41,4,2002-04-25,Cambridge University Press
4738,Souvenir of Canada 2,Douglas Coupland,3.83,1553650433,9781553650430,eng,144,332,9,2004-05-10,Douglas McIntyre
4739,Souvenir of Canada,Douglas Coupland,3.85,1550549170,9781550549171,en-US,144,893,34,2002-07-01,Douglas McIntyre
4742,The Illustrated Art of War,Sun Tzu/Samuel B. Griffith,3.97,019518999X,9780195189995,eng,272,91,11,2005-10-15,Oxford University Press USA
4745,World War 3 Illustrated: Confrontational Comics,Scott Cunningham/Peter Kuper/Seth Tobocman/Sabrina Jones,3.85,1568580398,9781568580395,eng,256,20,2,1995-10-17,Running Press
4746,Master Index: An Illustrated Guide,Time-Life Books,3.56,0809447967,9780809447961,eng,175,16,1,1993-09-01,Time-Life Books Inc.
4752,A New Hope: The Illustrated Screenplay (Star Wars Episode IV),George Lucas,4.23,0345420691,9780345420695,eng,166,11,0,1998-03-24,Del Rey
4764,Soul of the Sword: An Illustrated History of Weaponry and Warfare from Prehistory to the Present,Robert L. O'Connell/John Batchelor,3.75,0684844079,9780684844077,en-US,400,55,5,2002-08-27,Free Press
4767,Star Wars Episode 1: The Phantom Menace Illustrated Screenplay,George Lucas,3.92,0345431103,9780345431103,eng,150,259,9,1999-04-21,Del Rey Books
4777,Warfare in the Classical World: An Illustrated Encyclopedia of Weapons Warriors and Warfare in the Ancient Civilizations of Greece and Rome,John Warry/Phillip de ste. Croix,4.14,0806127945,9780806127941,eng,224,383,19,1995-10-15,University of Oklahoma Press
4796,The Winter of Our Discontent,John Steinbeck/Susan Shillinglaw,3.99,0143039482,9780143039488,eng,336,32091,1517,2008-08-26,Penguin Classics
4799,Cannery Row,John Steinbeck,4.04,014200068X,9780142000687,eng,181,96408,3909,2002-02-05,Penguin Books
4801,The Grapes of Wrath and Other Writings 1936–1941: The Long Valley / The Grapes of Wrath / The Log from the Sea of Cortez / The Harvest Gypsies,John Steinbeck/Elaine Steinbeck/Robert DeMott,4.41,1883011159,9781883011154,eng,1088,884,25,1996-09-01,Library of America
4802,Tortilla Flat,John Steinbeck,3.83,0141185112,9780141185118,en-GB,154,438,38,2000-09-07,Penguin Classics
4803,The Log from the Sea of Cortez,John Steinbeck/Richard Astro,3.84,0141186070,9780141186078,eng,288,3427,276,2001-01-18,Penguin Books Ltd
4805,The Illustrated Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time,Dava Sobel/William J.H. Andrewes/William J. H. Andrewes,3.97,0802775934,9780802775931,eng,224,179,20,2003-10-01,Walker Books
4806,Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time,Dava Sobel/Neil Armstrong,3.97,0802714625,9780802714626,eng,192,47453,1865,2005-10-01,Walker Books
4808,Latitude and Longitude (Rookie Read-About Geography),Rebecca Aberg/Jeanne Clidas,3.53,0516277650,9780516277653,eng,32,1,0,2003-09-01,Children's Press(CT)
4812,The Quest for Longitude: The Proceedings of the Longitude Symposium Harvard University Cambridge Massachusetts November 4-6 1993,William Andrewes,4.50,0964432900,9780964432901,eng,437,10,2,1996-10-01,Collection of Historical Scientific Instruments
4813,1421: The Year China Discovered America,Gavin Menzies,3.60,006054094X,9780060540944,eng,650,11751,893,2004-01-01,Harper Perennial (NYC)
4817,Dr. Desirable,Kristi Gold,3.27,0373764219,9780373764211,eng,192,20,1,2002-01-25,Silhouette Desire
4820,Mayflower: A Story of Courage Community and War,Nathaniel Philbrick,3.87,0670037605,9780670037605,eng,461,31384,2255,2006-05-09,Viking
4824,Before the Mayflower: A History of Black America,Lerone Bennett Jr.,4.44,0874850916,9780874850918,eng,796,6,2,2003-10-23,Johnson Publishing Company (IL)
4829,Before The Mayflower A History of Black America,Lerone Bennett Jr.,4.44,0140072144,9780140072143,en-US,70,26,1,1984-05-01,Penguin Books
4830,Shalimar the Clown,Salman Rushdie,3.88,0679783482,9780679783480,eng,398,11418,743,2006-10-10,Random House Trade
4832,Midnight's Children,Salman Rushdie,3.98,0330267140,9780330267144,eng,463,364,46,1982-04-08,Picador
4835,Haroun and the Sea of Stories (Khalifa Brothers #1),Salman Rushdie/Paul Birkbeck,4.01,0670886580,9780670886586,eng,224,22378,1613,1999-08-27,Viking Children's Books
4836,Fury,Salman Rushdie,3.29,0099421860,9780099421863,eng,272,6711,354,2002-09-05,Vintage
4845,Code Complete,Steve McConnell,4.29,0735619670,9780735619678,en-US,914,7059,326,2004-06-19,Microsoft Press
4864,Dale Carnegie's Lifetime Plan for Success: How to Win Friends and Influence People & How to Stop Worrying and Start Living,Dale Carnegie,4.17,1578660394,9781578660391,eng,538,111,6,1998-06-15,Galahad Books
4866,How to Stop Worrying and Start Living,Dale Carnegie,4.12,0671035975,9780671035976,eng,358,61639,1607,2004-10-05,Gallery Books
4870,How To Enjoy Your Life And Your Job,Dale Carnegie/Dorothy Carnegie,3.96,0671708260,9780671708269,eng,224,1907,121,1990-01-02,Pocket Books
4873,The Leader In You: How to Win Friends Influence People and Succeed in a Changing World,Dale Carnegie/Stuart R. Levine/Michael A. Crom,4.08,0671519980,9780671519988,eng,256,3713,103,1995-05-01,Pocket Books
4887,The Drama of the Gifted Child: The Search for the True Self,Alice Miller/Ruth Ward,4.09,0465016901,9780465016907,eng,144,12436,619,2008-07-22,Basic Books
4888,The Drama of the Gifted Child: The Search for the True Self,Alice Miller,4.09,046501691X,9780465016914,en-US,118,97,10,1983-06-01,Basic Books
4894,Who Moved My Cheese?,Spencer Johnson/Kenneth H. Blanchard,3.80,0091883768,9780091883768,eng,96,311436,8421,2002-02-07,Vermilion
4898,Blue Ocean Strategy: How to Create Uncontested Market Space and Make the Competition Irrelevant,W. Chan Kim/Renée Mauborgne,3.91,1591396190,9781591396192,eng,240,46064,871,2005-02-01,Harvard Business Review Press
4900,Heart of Darkness,Joseph Conrad,3.42,1892295490,9781892295491,eng,188,321078,8423,2003-10-01,Green Integer
4906,Heart of Darkness and Other Tales,Joseph Conrad/Cedric Watts,3.58,0192801724,9780192801722,eng,225,3761,177,2003-09-25,Oxford University Press
4907,Heart of Darkness,Joseph Conrad,3.42,159224646X,9781592246465,eng,132,92,11,2003-05-01,Wildside Press
4909,Teacher Man (Frank McCourt #3),Frank McCourt,3.75,0743243781,9780743243780,eng,272,26508,2019,2006-09-19,Scribner
4916,Angela's Ashes,Frank McCourt,4.11,0007718721,9780007718726,eng,224,711,64,1998-12-17,Simon & Schuster
4921,Three Men in a Boat (Three Men #1),Jerome K. Jerome,3.89,0140621334,9780140621334,eng,185,38313,2811,1994-10-01,Penguin Books
4922,Three Men in a Boat: To Say Nothing of the Dog,Jerome K. Jerome,3.89,0486451100,9780486451107,eng,144,213,32,2006-06-16,Dover Publications
4924,Three Men in a Boat: To Say Nothing of the Dog,Jerome K. Jerome,3.89,1904919529,9781904919520,eng,272,52,8,2005-03-01,Collectors Library
4925,Three Men in a Boat,Jerome K. Jerome,3.89,0141441216,9780141441214,eng,178,786,125,2004-03-25,Penguin Classics
4926,Three Men in a Boat and Three Men on the Bummel,Jerome K. Jerome/Jeremy Lewis,4.08,0140437509,9780140437508,en-US,400,2318,182,1999-11-25,Penguin Classics
4929,Kafka on the Shore,Haruki Murakami/Philip Gabriel,4.14,1400079276,9781400079278,eng,467,225397,12452,2006-01-03,Vintage International
4933,The Brothers Karamazov,Fyodor Dostoyevsky/Constance Garnett/Manuel Komroff/John Bayley,4.32,0451527348,9780451527349,eng,736,983,91,1999-06-01,Signet Classics
4934,The Brothers Karamazov,Fyodor Dostoyevsky/Fyodor Dostoevsky/Richard Pevear/Larissa Volokhonsky,4.32,0374528373,9780374528379,eng,796,191531,6795,2002-06-14,Farrar Straus and Giroux
4935,The Brothers Karamazov,Fyodor Dostoyevsky/David McDuff,4.32,0140449248,9780140449242,eng,1013,1673,184,2003-02-27,Penguin Books Ltd
4936,The Brothers Karamazov,Fyodor Dostoyevsky/Richard Pevear/Larissa Volokhonsky,4.32,0679729259,9780679729259,eng,796,617,80,1991-09-03,Vintage Books USA
4938,The Brothers Karamazov,Fyodor Dostoyevsky/Simon Vance/Thomas R. Beyer Jr.,4.32,1596440791,9781596440791,eng,16,20,2,2005-05-01,Hovel Audio
4940,The Brothers Karamazov,Fyodor Dostoyevsky/Constance Garnett/Maire Jaanus,4.32,159308045X,9781593080457,eng,720,1089,202,2004-07-25,Barnes Noble Classics
4942,CliffsNotes on Dostoevsky's The Brothers Karamazov,James Lamar Roberts/Gary Carey,3.50,0764538136,9780764538131,en-GB,96,4,0,2003-01-10,Cliffs Notes
4943,Hungry Planet,Peter Menzel/Faith D'Aluisio,4.44,1580086810,9781580086813,eng,288,1455,193,2005-10-01,Material World
4944,The Very Hungry Caterpillar,Eric Carle,4.29,0399226907,9780399226908,eng,13,3945,262,1994-03-23,Philomel Books
4945,The Little Mouse the Red Ripe Strawberry and the Big Hungry Bear,Don Wood,4.32,0859533301,9780859533300,en-US,32,65,10,1996-09-01,Child's Play International
4947,One Hundred Hungry Ants,Elinor J. Pinczes/Bonnie Mackain,4.05,0395971233,9780395971239,en-US,32,2114,166,1999-09-27,HMH Books for Young Readers
4950,The Hungry Tide,Amitav Ghosh,3.95,061871166X,9780618711666,eng,333,11838,815,2006-06-07,Mariner Books
4951,Feeding the Hungry Heart: The Experience of Compulsive Eating,Geneen Roth,3.96,0452270839,9780452270831,eng,224,749,46,1993-09-01,Plume
4952,What Is the What,Dave Eggers,4.16,1932416641,9781932416640,eng,475,65767,6203,2006-10-18,McSweeney's
4953,A Heartbreaking Work of Staggering Genius,Dave Eggers,3.68,0375725784,9780375725784,eng,485,157572,8463,2001-02-13,Vintage
4954,You Shall Know Our Velocity!,Dave Eggers,3.63,1400033543,9781400033546,eng,401,25811,1463,2003-07-01,Vintage
4955,How We Are Hungry,Dave Eggers,3.75,1400095565,9781400095568,eng,224,12007,659,2005-10-11,Vintage
4956,How We Are Hungry: Stories,Dave Eggers,3.75,1932416137,9781932416138,eng,218,488,38,2004-10-13,McSweeney's
4963,Merry Christmas Stinky Face,Lisa McCourt/Cyd Moore,3.97,0439635772,9780439635776,eng,32,20,3,2004-10-01,Scholastic
4964,Love You Until--,Lisa McCourt/Cyd Moore,4.50,0809166585,9780809166589,eng,32,4,0,2005-12-03,Paulist Press
4965,Year of Wonders,Geraldine Brooks,4.01,0142001430,9780142001431,eng,358,120736,8549,2002-04-30,Penguin Books
4966,The Wonder Years: Helping Your Baby and Young Child Successfully Negotiate the Major Developmental Milestones,Tanya Remer Altmann/American Academy of Pediatrics,3.51,0553804766,9780553804768,en-US,224,55,9,2006-09-26,Bantam Books
4978,Wolves of the Calla (The Dark Tower #5),Stephen King/Bernie Wrightson,4.18,141651693X,9781416516934,eng,931,127168,2801,2006-02-01,Pocket Books
4979,A Man Without a Country,Kurt Vonnegut Jr./Daniel Simon,4.07,081297736X,9780812977363,eng,160,34339,2061,2007-01-16,Random House Trade Paperbacks
4981,Slaughterhouse-Five,Kurt Vonnegut Jr.,4.07,0385333846,9780385333849,eng,275,1001671,19056,1999-01-12,Dial Press
4983,Kurt Vonnegut's Cat's Cradle (Modern Critical Interpretations),Harold Bloom/Terry Southern/David H. Goldsmith/James Lundquist/Lawrence R. Broer/Peter J. Reed/Loree Rackstraw/William S. Doxey/Jerome Klinkowitz/Richard Giannone/John L. Simons/Leonard Mustazza/Zoltan Ab di-Nagy/Peter Freese/Wendy B. Faris,4.35,0791071685,9780791071687,eng,258,28254,196,2002-12-19,Chelsea House Publications
4986,God Bless You Dr. Kevorkian,Kurt Vonnegut Jr.,3.84,0743422007,9780743422000,eng,80,12754,558,2001-05-22,Washington Square Press
4987,Jailbird,Kurt Vonnegut Jr.,3.82,0385333900,9780385333900,eng,310,17881,593,1999-01-12,Dial Press Trade Paperback
4988,Fates Worse Than Death,Kurt Vonnegut Jr.,3.87,0425134067,9780425134061,en-US,240,3183,115,1992-09-01,Berkley
4989,The Red Tent,Anita Diamant,4.17,0312353766,9780312353766,eng,336,470858,15859,2005-11-01,St. Martin's Press
4990,Inside the Red Tent,Sandra Hack Polaski,3.96,0827230281,9780827230286,eng,100,181,16,2006-07-01,Chalice Press
4991,Anita Diamant's The Red Tent: A Reader's Guide,Ann Finding,4.13,0826415741,9780826415745,eng,88,440,55,2004-09-07,Bloomsbury Academic
4997,La Jeune fille à la perle,Tracy Chevalier/Marie-Odile Fortier-Masek,3.88,2070417948,9782070417940,fre,313,618,38,2002-03-16,Gallimard
4999,Iron Kingdom: The Rise and Downfall of Prussia 1600–1947,Christopher Clark,4.14,0674023854,9780674023857,eng,776,2583,183,2006-09-29,Belknap Press of Harvard University Press
5004,Downfall (Dragonlance: Dhamon Saga #1),Jean Rabe,3.68,0786918144,9780786918140,eng,397,878,9,2001-03-01,Wizards of the Coast
5005,Berlin: The Downfall 1945,Antony Beevor,4.29,0670886955,9780670886951,eng,489,244,17,2002-01-01,Viking Books
5008,El azul de la virgen,Tracy Chevalier,3.66,8466313591,9788466313599,spa,411,50,5,2004-10-01,Punto de Lectura
5015,Saturday,Ian McEwan,3.63,1400076196,9781400076192,eng,289,52576,3332,2006-04-11,Anchor
5027,I Love Saturdays y domingos,Alma Flor Ada/Elivia Savadier,4.05,068987409X,9780689874093,en-US,32,34,10,2004-09-01,Atheneum Books for Young Readers
5051,A Dangerous Fortune,Ken Follett,4.05,0330332651,9780330332651,eng,596,154,12,1999-02-19,MacMillan General Books
5053,The Man From St. Petersburg,Ken Follett,3.88,0451208706,9780451208705,eng,320,16057,663,2003-06-03,NAL
5055,Night Over Water,Ken Follett,3.82,0451211472,9780451211477,eng,448,14545,652,2004-04-06,NAL
5057,The Truth about the Drug Companies: How They Deceive Us and What to Do about It,Marcia Angell,3.95,0375760946,9780375760945,en-GB,319,666,72,2005-08-09,Random House Trade
5061,La verdad acerca de las Industrias Farmacéuticas: cómo nos engaña y qué hacer al respecto,Marcia Angell,3.95,9580493510,9789580493518,spa,324,3,0,2006-12-01,Norma
5062,Jackdaws,Ken Follett,3.97,0451219597,9780451219596,eng,416,20892,953,2006-12-05,NAL
5065,Whiteout,Ken Follett/David Tennant,3.58,1405052716,9781405052719,eng,4,13,1,2006-09-01,MacMillan Audio
5066,Jackdaws,Ken Follett,3.97,0451207521,9780451207524,eng,496,367,32,2002-11-26,Signet
5069,Battle Angel Alita - Last Order : Angel's Vision Vol. 08,Yukito Kishiro,4.10,1421508656,9781421508658,eng,208,336,5,2006-12-12,VIZ Media LLC
5071,Battle Angel Alita - Last Order : Guilty Angel Vol. 07,Yukito Kishiro,4.12,1421504332,9781421504339,eng,208,340,4,2006-06-13,VIZ Media LLC
5073,Gunnm Last Order Tome 01,Yukito Kishiro,4.06,2723439801,9782723439800,fre,200,48,2,2002-11-27,Glénat
5077,Your Inner Physician and You: CranioSacral Therapy and SomatoEmotional Release,John E. Upledger,4.11,1556432461,9781556432460,eng,240,248,27,1997-09-04,North Atlantic Books
5084,My Life in France,Julia Child/Alex Prud'Homme,4.17,1400043468,9781400043460,eng,336,69153,6152,2006-04-04,Knopf Publishing Group
5089,A Short History of Nearly Everything (Illustrated Edition),Bill Bryson,4.21,0385663552,9780385663557,eng,624,28,7,2010-10-05,Anchor Canada
5094,The Drawing of the Three (The Dark Tower #2),Stephen King,4.23,0451210859,9780451210852,eng,463,173022,5139,2003-08-05,Signet
5102,The Handmaid's Tale,Margaret Atwood/Valerie Martin,4.11,0307264602,9780307264602,eng,350,2102,282,2006-10-17,Everyman's Library
5104,The Handmaid's Tale,Margaret Atwood,4.11,0435124099,9780435124090,en-GB,308,529,59,2009-09-01,Heinemann Library
5107,The Catcher in the Rye,J.D. Salinger,3.80,0316769177,9780316769174,eng,277,2457092,43499,2001-01-30,Back Bay Books
5111,The Catcher in the Rye - Barron's Book Notes,Barron's,3.72,0812034074,9780812034073,eng,120,775,24,1984-10-01,Barron's Educational Series
5113,Franny and Zooey,J.D. Salinger,3.98,0316769029,9780316769020,eng,201,167157,4994,2001-01-30,Back Bay Books
5114,Raise High the Roof Beam Carpenters & Seymour: An Introduction,J.D. Salinger,4.11,0316766941,9780316766944,eng,256,40629,1189,2001-01-30,Back Bay Books
5128,The Doors of Perception & Heaven and Hell,Aldous Huxley,3.92,0060595183,9780060595180,eng,187,30012,797,2004-05-04,Harper Perennial Modern Classics
5129,Brave New World,Aldous Huxley,3.99,0060929871,9780060929879,eng,288,1247221,20014,1998-09-01,HarperPerennial / Perennial Classics
5130,Island,Aldous Huxley,3.83,0060085495,9780060085490,eng,354,19668,1031,2002-07-30,Harper Perennial Classics
5131,The Perennial Philosophy,Aldous Huxley,4.19,006057058X,9780060570583,eng,336,3266,163,2004-04-13,Harper Perennial Modern Classics
5132,Huxley and God: Essays on Religious Experience,Aldous Huxley/Huston Smith/Jacqueline Hazard Bridgeman,4.30,0824522524,9780824522520,eng,320,98,4,2003-03-01,The Crossroad Publishing Company
5134,Moksha: Writings on Psychedelics & the Visionary Experience,Aldous Huxley/Michael Horowitz/Cynthia Palmer,4.19,0892817585,9780892817580,eng,304,404,15,1999-04-01,Park Street Press
5135,Point Counter Point,Aldous Huxley,3.86,1564781313,9781564781314,eng,432,9522,210,1996-10-01,Dalkey Archive Press
5136,After Many a Summer Dies the Swan,Aldous Huxley,3.75,1566630185,9781566630184,en-US,368,2056,149,1993-01-01,Ivan R. Dee Publisher
5137,The Flame Trees of Thika: Memories of an African Childhood,Elspeth Huxley,4.12,0141183780,9780141183787,en-GB,281,4773,217,2000-02-01,Penguin Classics
5139,The Devil Wears Prada (The Devil Wears Prada #1),Lauren Weisberger,3.74,0307275558,9780307275554,eng,432,744569,7247,2006-05-30,Anchor Books
5144,Arundhati Roy's The God of Small Things: A Reader's Guide,Julie Mullaney,4.01,0826453279,9780826453273,en-GB,96,309,19,2002-03-30,Bloomsbury Academic
5148,A Separate Peace,John Knowles/David Levithan,3.57,0743253973,9780743253970,eng,208,175779,6261,2003-09-30,Scribner
5157,Black and Blue,Anna Quindlen,3.88,0385333137,9780385333139,eng,288,75494,1386,2010-08-25,Delta Publishing
5158,A Virtuous Woman,Kaye Gibbons,3.69,0375703063,9780375703065,eng,165,23170,587,1997-11-05,Vintage
5159,Here on Earth,Alice Hoffman,3.69,0425169693,9780425169698,eng,336,43028,1472,1999-07-01,Berkley
5160,The Heart of a Woman,Maya Angelou,4.20,0375500723,9780375500725,eng,288,17966,437,1997-05-17,Random House
5161,The Deep End of the Ocean (Cappadora Family #1),Jacquelyn Mitchard,3.87,0140286276,9780140286274,eng,464,112856,1028,1999-10-01,Penguin Books
5167,Cane River,Lalita Tademy,4.06,0446678457,9780446678452,eng,522,42695,1845,2002-04-01,Grand Central Publishing
5168,Where the Heart Is,Billie Letts,4.02,0446672211,9780446672214,eng,376,227716,3407,1998-06-01,Grand Central Publishing
5169,Oprah Winfrey,Katherine E. Krohn,3.79,0822550008,9780822550006,eng,128,38,5,2002-01-01,Lerner Publications
5171,Drowning Ruth,Christina Schwarz,3.74,0345439104,9780345439109,eng,368,74161,2159,2001-07-31,Ballantine Books
5174,Fall on Your Knees,Ann-Marie MacDonald,3.96,0743466527,9780743466523,eng,672,55988,2434,2002-10-29,Pocket Books
