book_id,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,author
4364,"Maximum City: Bombay Lost and Found","Suketu Mehta",3.93,0375703403,9780375703409,eng,542,9024,637,2005-09-27,Vintage,"Suketu Mehta"
4370,"Catfish and Mandala: A Two-Wheeled Voyage Through the Landscape and Memory of Vietnam","Andrew X. Pham",3.96,0312267177,9780312267179,eng,344,4820,524,2000-09-02,"Picador USA","Andrew X. Pham"
4372,"When Broken Glass Floats: Growing Up Under the Khmer Rouge","Chanrithy Him",4.14,0393322106,9780393322101,eng,336,3534,320,2001-04-17,"W. W. Norton Company","Chanrithy Him"
4373,"First They Killed My Father: A Daughter of Cambodia Remembers","Loung Ung",4.35,0060856262,9780060856267,eng,238,26524,2609,2006-04-04,"Harper Perennial","Loung Ung"
4382,"Fahrenheit 451","Ray Bradbury/Christopher Hurt",3.99,078617627X,9780786176274,eng,5,483,146,2005-11-01,"Blackstone Audiobooks","Ray Bradbury"
4390,"Los funerales de la Mamá Grande","Gabriel García Márquez",3.78,0307350320,9780307350329,spa,160,4694,133,2006-02-07,"Plaza y Janes","Gabriel García Márquez"
4394,"Collected Novellas","Gabriel García Márquez/Gregory Rabassa/J.S. Bernstein",4.0,006093266X,9780060932664,eng,288,838,51,2008-01-08,"Harper Perennial Modern Classics","Gabriel García Márquez"
4397,"The Grapes of Wrath","John Steinbeck/Robert DeMott/Mick Wiggins",3.96,0143039431,9780143039433,eng,464,7044,639,2006-03-28,"Penguin Classics","John Steinbeck"
4398,"CliffsNotes on Steinbeck's The Grapes of Wrath","Kelly McGrath Vlcek/CliffsNotes/John Steinbeck",3.81,0764585967,9780764585968,eng,112,30,5,2000-06-05,"Cliffs Notes","Kelly McGrath Vlcek"
4399,"The Grapes of Wrath","John Steinbeck",3.96,0582461537,9780582461536,eng,597,37,8,2001-03-01,"Longman Schools Division (a Pearson Education Company)","John Steinbeck"
4404,"American Gods","Neil Gaiman",4.11,0060010606,9780060010607,eng,635,1211,169,2001-06-01,"PerfectBound (HarperCollins)","Neil Gaiman"
4405,"American Gospel: God the Founding Fathers and the Making of a Nation","Jon Meacham",3.8,1400065550,9781400065554,eng,399,1876,244,2006-04-04,"Random House (NY)","Jon Meacham"
4407,"American Gods (American Gods #1)","Neil Gaiman",4.11,0747263744,9780747263746,eng,635,383045,15962,2005-03-04,"Headline Review","Neil Gaiman"
4408,"East of Eden","John Steinbeck",4.37,0142004235,9780142004234,eng,601,3942,396,2002-06-18,"Penguin Books","John Steinbeck"
4411,"Eden in the East: The Drowned Continent of Southeast Asia","Stephen Oppenheimer",3.98,0753806797,9780753806791,eng,575,99,15,1999-07-01,"Orion Publishing","Stephen Oppenheimer"
4415,"East Of Eden","John Steinbeck",4.37,0553116088,9780553116083,eng,691,83,18,1977-01-01,"Bantam Books","John Steinbeck"
4417,"Who Was John F. Kennedy?","Yona Zeldis McDonough/Nancy Harrison/Jill Weber",4.18,0448437430,9780448437439,eng,112,679,116,2004-12-29,"Grosset & Dunlap","Yona Zeldis McDonough"
4418,"The Radical Right & the Murder of John F. Kennedy: Stunning Evidence in the Assassination of the President","Harrison Edward Livingstone",3.22,1412040558,9781412040556,eng,615,9,0,2004-10-06,"Trafford Publishing","Harrison Edward Livingstone"
4424,"An Unfinished Life: John F. Kennedy 1917-1963","Robert Dallek",4.07,0316907928,9780316907927,eng,849,7981,307,2004-05-04,"Back Bay Books","Robert Dallek"
4434,Sellevision,"Augusten Burroughs",3.56,1843543648,9781843543640,eng,229,175,9,2006-01-01,Atlantic,"Augusten Burroughs"
4435,Dry,"Augusten Burroughs",4.03,1843541858,9781843541851,eng,295,1158,91,2005-03-01,Atlantic,"Augusten Burroughs"
4436,"Running with Scissors","Augusten Burroughs",3.72,1843544857,9781843544852,eng,320,667,70,2006-11-04,"Atlantic Books","Augusten Burroughs"
4451,"People of the Lie: The Hope for Healing Human Evil","M. Scott Peck",3.98,0684848597,9780684848594,eng,272,6256,459,1998-01-02,Touchstone,"M. Scott Peck"
4454,"The Road Less Traveled: A New Psychology of Love Traditional Values and Spiritual Growth","M. Scott Peck",4.05,0743243153,9780743243155,eng,318,1314,98,2003-02-04,Touchstone,"M. Scott Peck"
4465,"The Adventures of Sherlock Holmes","Arthur Conan Doyle",4.36,1842055062,9781842055069,eng,189,5906,140,2004-01-01,"Geddes & Grosset","Arthur Conan Doyle"
4472,"A Prayer for Owen Meany","John Irving",4.23,0679642595,9780679642596,eng,641,1073,97,2002-06-04,"Modern Library","John Irving"
4477,"Complications: A Surgeon's Notes on an Imperfect Science","Atul Gawande/Susanne Kuhlmann-Krieg",4.26,0312421702,9780312421700,eng,270,33828,2237,2003-04-01,"Picador USA","Atul Gawande"
4479,"Sad Underwear and Other Complications: More Poems for Children and Their Parents","Judith Viorst/Richard Hull",3.91,0689833768,9780689833762,eng,80,109,13,2000-04-01,"Atheneum Books for Young Readers","Judith Viorst"
4487,"Bridget Jones: The Edge Of Reason (Bridget Jones #2)","Helen Fielding",3.57,033036734X,9780330367349,eng,422,965,49,1999-11-18,"Picador Macmillan Publishers Ltd","Helen Fielding"
4488,"Bridget Jones's Guide to Life","Helen Fielding",3.49,0142000213,9780142000212,eng,64,1104,34,2001-04-01,"Penguin Books","Helen Fielding"
4515,"Las luces de septiembre (Niebla #3)","Carlos Ruiz Zafón",3.77,8423671267,9788423671267,spa,279,5119,217,2005-10-01,"Edebé","Carlos Ruiz Zafón"
4519,"A Framework for Understanding Poverty","Ruby K. Payne",3.9,1929229488,9781929229482,eng,199,3690,518,2006-02-09,"AHA! Process","Ruby K. Payne"
4520,"El príncipe de la niebla (Trilogía de la Niebla #1)","Carlos Ruiz Zafón",3.7,0061284386,9780061284380,spa,230,3602,325,2006-11-21,Rayo,"Carlos Ruiz Zafón"
4524,"The Shadow of the Wind","Carlos Ruiz Zafón/Lucia Graves",4.26,0753819317,9780753819319,eng,403,1278,175,2004-10-28,Phoenix,"Carlos Ruiz Zafón"
4525,"Ruby for Rails: Ruby Techniques for Rails Developers","David A. Black/David Heinemeier Hansson",3.77,1932394699,9781932394696,eng,493,180,10,2006-05-11,"Manning Publications","David A. Black"
4540,"About the B'nai Bagels","E.L. Konigsburg",3.57,0440400341,9780440400349,eng,172,308,30,1985-03-01,Dell,"E.L. Konigsburg"
4579,"The Far Side of Evil","Sylvia Engdahl",3.98,0142402931,9780142402931,eng,324,60,9,2005-01-13,Firebird,"Sylvia Engdahl"
4580,"Enchantress from the Stars","Sylvia Engdahl/Lois Lowry",3.95,0142500372,9780142500378,eng,304,2045,230,2003-02-24,Firebird,"Sylvia Engdahl"
4583,"Everything Is Illuminated","Jonathan Safran Foer",3.9,0060792175,9780060792176,eng,276,1764,191,2005-08-23,"Harper Perennial","Jonathan Safran Foer"
4584,"Everything Is Illuminated","Jonathan Safran Foer",3.9,0141008253,9780141008257,eng,276,5210,522,2003-06-05,"Penguin Group","Jonathan Safran Foer"
4588,"Extremely Loud and Incredibly Close","Jonathan Safran Foer",3.98,0618711651,9780618711659,eng,326,335477,19241,2006-04-04,"Mariner Books","Jonathan Safran Foer"
4591,"Genome: the Autobiography of a Species in 23 Chapters","Matt Ridley",4.04,0060894083,9780060894085,eng,344,20695,714,2006-05-30,"Harper Perennial","Matt Ridley"
4593,"Bioinformatics: Sequence and Genome Analysis","David W. Mount",3.86,0879697121,9780879697129,eng,692,63,3,2004-08-16,"Cold Spring Harbor Laboratory Press","David W. Mount"
4595,"The Genome War: How Craig Venter Tried to Capture the Code of Life and Save the World","James Shreeve",3.83,0345433742,9780345433749,eng,392,272,23,2005-06-28,"Ballantine Books","James Shreeve"
4599,"Carter Beats the Devil","Glen David Gold",4.09,0786886323,9780786886326,eng,483,11095,880,2002-09-18,Hyperion,"Glen David Gold"
4600,"Moo Baa La La La!","Sandra Boynton",4.2,0689861133,9780689861130,eng,14,28925,527,2004-09-06,"Simon & Schuster Childrens Books","Sandra Boynton"
4601,"Click Clack Moo: Cows That Type","Doreen Cronin/Betsy Lewin",4.24,0743461517,9780743461511,eng,30,348,33,2003-06-01,"Pocket Books","Doreen Cronin"
4602,"Dooby Dooby Moo","Doreen Cronin/Betsy Lewin",4.1,0689845073,9780689845079,eng,40,7823,250,2006-08-08,"Atheneum Books for Young Readers","Doreen Cronin"
4605,Moo,"Jane Smiley",3.46,2743604913,9782743604912,fre,482,6441,492,1999-06-01,Rivages,"Jane Smiley"
4606,"Sailor Moo: Cow at Sea","Lisa Wheeler/Ponder Goembel",4.07,0689842198,9780689842191,eng,32,161,41,2002-07-01,"Atheneum/Richard Jackson Books","Lisa Wheeler"
4608,"CliffsNotes on Heller's Catch-22","Charles A. Peek/CliffsNotes/Joseph Heller",3.55,0822002965,9780822002963,eng,48,37,1,1975-12-31,"Cliffs Notes","Charles A. Peek"
4610,Catch-22,"Joseph Heller",3.98,0099477319,9780099477310,eng,519,5517,452,1994-10-06,Vintage,"Joseph Heller"
4620,Geisha,"Liza Dalby",4.0,0520204956,9780520204959,eng,367,3730,142,1998-10-01,"University of California Press","Liza Dalby"
4623,"Does Anything Eat Wasps?: And 101 Other Unsettling Witty Answers to Questions You Never Thought You Wanted to Ask","New Scientist/Mick O'Hare",3.52,0743297261,9780743297264,eng,224,606,45,2006-04-05,"Atria Books","New Scientist"
4624,"Chronik eines angekündigten Todes","Gabriel García Márquez/Curt Meyer-Clason",3.97,3462031953,9783462031959,ger,119,11,1,2002-08-01,"Kiepenheuer & Witsch","Gabriel García Márquez"
4625,"The Complete Short Stories of Ernest Hemingway","Ernest Hemingway/John Hemingway/Patrick Hemingway/Gregory H. Hemingway/Charles Scribner Jr.",4.29,0684843323,9780684843322,eng,650,30081,649,1998-08-03,Scribner,"Ernest Hemingway"
4626,"Hemingway & Bailey's Bartending Guide to Great American Writers","Mark Bailey/Edward Hemingway",3.9,1565124820,9781565124820,eng,97,132,24,2006-10-13,"Algonquin Books","Mark Bailey"
4627,"For Whom The Bell Tolls","Ernest Hemingway",3.97,0099481561,9780099481560,eng,490,162,7,2005-05-05,"Vintage Classics","Ernest Hemingway"
4631,"A Moveable Feast","Ernest Hemingway",4.04,0099285045,9780099285045,eng,192,82993,4808,2012-09-06,Vintage,"Ernest Hemingway"
4633,"Islands in the Stream","Ernest Hemingway",3.88,0743253426,9780743253420,eng,448,11265,471,2003-07-22,Scribner,"Ernest Hemingway"
4637,"Berlin Blues","Sven Regener/John Brownjohn",3.87,0099449234,9780099449232,eng,247,186,24,2004-11-04,Vintage,"Sven Regener"
4641,"The Short Stories","Ernest Hemingway",4.26,0684837862,9780684837864,eng,464,219,21,2002-07-25,"Scribner Classics","Ernest Hemingway"
4642,"Hemingway's Cats: An Illustrated Biography","Carlene Fredericka Brennen/Hilary Hemingway",3.82,1561643424,9781561643424,eng,185,45,9,2005-01-01,"Pineapple Press","Carlene Fredericka Brennen"
4651,"The Ernest Hemingway Audio Collection","Ernest Hemingway/Charlton Heston",4.3,0694524980,9780694524983,eng,4,43,6,2001-05-08,Caedmon,"Ernest Hemingway"
4653,"Until I Find You","John Irving",3.63,0552773123,9780552773126,eng,928,198,33,2006-08-01,"Black Swan","John Irving"
4654,"The Imaginary Girlfriend","John Irving",3.42,0345458265,9780345458261,eng,208,1841,112,2002-12-03,"Ballantine Books","John Irving"
4656,"The Fourth Hand","John Irving",3.31,0345463153,9780345463159,eng,368,25257,977,2003-04-29,"Fawcett Books","John Irving"
4657,"The Water-Method Man","John Irving",3.35,034541800X,9780345418005,eng,272,10479,251,1997-06-23,"Ballantine Books","John Irving"
4658,"Setting Free the Bears","John Irving",3.3,0345417984,9780345417985,eng,304,8896,217,1997-06-23,"Ballantine Books","John Irving"
4660,"The 158-Pound Marriage","John Irving",3.24,0345417968,9780345417961,eng,176,11346,280,1997-06-23,"Ballantine Books","John Irving"
4662,"The Short Stories","F. Scott Fitzgerald/Matthew J. Bruccoli",4.23,0684842505,9780684842509,eng,800,12039,164,1998-04-15,Scribner,"F. Scott Fitzgerald"
4664,"A Life in Letters","F. Scott Fitzgerald/Matthew J. Bruccoli",4.22,0684801531,9780684801537,eng,528,186,13,1995-05-03,Scribner,"F. Scott Fitzgerald"
4666,"On Authorship","F. Scott Fitzgerald/Matthew J. Bruccoli/Judith S. Baughman",3.75,1570031460,9781570031465,eng,203,8,1,1996-09-01,"University of South Carolina Press","F. Scott Fitzgerald"
4669,"The St. Paul Stories of F. Scott Fitzgerald","F. Scott Fitzgerald/Dave Page/Patricia Hampl",4.0,0873515129,9780873515122,eng,328,100,11,2004-09-24,"Minnesota Historical Society Press","F. Scott Fitzgerald"
4670,"Tender is the Night","F. Scott Fitzgerald/Arnold Goldman/Richard Godden",3.82,0141183594,9780141183596,eng,400,1354,140,2001-06-28,"Penguin Classics","F. Scott Fitzgerald"
4673,"The Great Gatsby","Kathleen Parkinson/F. Scott Fitzgerald",3.88,0140771972,9780140771978,eng,144,557,28,2003-11-25,"Penguin Global","Kathleen Parkinson"
4674,"The Great Gatsby","F. Scott Fitzgerald/Tim Robbins",3.91,0060098910,9780060098919,eng,6,258,58,2002-10-01,Caedmon,"F. Scott Fitzgerald"
4675,"The Great Gatsby","F. Scott Fitzgerald/Alexander Scourby",3.91,1572702567,9781572702561,eng,4,63,13,2002-03-13,"Audio Partners","F. Scott Fitzgerald"
4676,"Cliffs Notes on Fitzgerald's the Great Gatsby","Kate Maurer/F. Scott Fitzgerald/CliffsNotes",3.7,0764586017,9780764586019,eng,96,78,13,2000-06-05,"Cliffs Notes","Kate Maurer"
4677,"The Great Gatsby","F. Scott Fitzgerald",3.91,0140620184,9780140620184,eng,188,2729,245,1994-01-13,"Penguin Books","F. Scott Fitzgerald"
4680,"Limitations (Kindle County Legal Thriller #7)","Scott Turow",3.33,0312426453,9780312426453,eng,208,1750,228,2006-11-14,Picador,"Scott Turow"
4681,"Reversible Errors (Kindle County Legal Thriller #6)","Scott Turow",3.83,0446612626,9780446612623,eng,553,5073,222,2003-11-01,"Warner Vision","Scott Turow"
4682,"The Laws Of Our Fathers (Kindle County Legal Thriller #4)","Scott Turow",3.75,0446604402,9780446604406,eng,817,3655,162,1997-09-01,"Grand Central Publishing","Scott Turow"
4683,"Personal Injuries (Kindle County Legal Thriller #5)","Scott Turow",3.86,0446608602,9780446608602,eng,528,5163,179,2000-12-01,"Warner Books (NY)","Scott Turow"
4685,"One L: The Turbulent True Story of a First Year at Harvard Law School","Scott Turow",3.67,0446673781,9780446673785,eng,288,6093,447,1997-09-01,"Warner Books (NY)","Scott Turow"
4686,"Ultimate Punishment","Scott Turow",3.81,031242373X,9780312423735,eng,176,506,50,2004-08-01,"St. Martins Press-3PL","Scott Turow"
4692,"The Physician (Cole Family Trilogy #1)","Noah Gordon",4.37,0751503894,9780751503890,eng,720,23114,1175,2001-07-01,"Little Brown Book Group","Noah Gordon"
4693,"Matters of Choice (Cole Family Trilogy #3)","Noah Gordon/Mirjana Cvekić/Ljiljana Cvekić",3.39,0451187261,9780451187260,eng,448,2680,142,1997-05-01,Signet,"Noah Gordon"
4695,"The Rabbi","Noah Gordon",3.69,0449214540,9780449214541,eng,448,921,44,1987-08-12,Fawcett,"Noah Gordon"
4696,"The Last Jew","Noah Gordon/Mirjana Cvekić/Ljiljana Cvekić",4.1,0312300530,9780312300531,eng,352,4360,189,2000-08-15,"St. Martin's Griffin","Noah Gordon"
4698,"The Frequencies","Noah Eli Gordon",4.32,0974016713,9780974016719,eng,81,69,8,2003-01-01,"Tougher Disguises","Noah Eli Gordon"
4700,"Chamán (Familia Cole #2)","Noah Gordon/Elsa Mateo",4.12,849654642X,9788496546424,spa,768,493,24,2006-06-30,"Zeta Bolsillo","Noah Gordon"
4703,"The Talking Horse and the Sad Girl and the Village Under the Sea: Poems","Mark Haddon",3.31,0307275698,9780307275691,eng,60,418,37,2006-04-11,Vintage,"Mark Haddon"
4704,"Ocean Star Express","Mark Haddon/Peter Sutton",3.57,000664600X,9780006646006,eng,32,1,0,2002-07-01,"HarperCollins UK","Mark Haddon"
4714,"The Damned and the Beautiful: American Youth in the 1920's","Paula S. Fass",3.76,0195024923,9780195024920,spa,520,83,14,1978-02-19,"Oxford University Press USA","Paula S. Fass"
4717,"This Side of Paradise (Paradise #1)","Steven L. Layne",3.73,1589802543,9781589802544,eng,224,549,80,2005-03-31,"Pelican Publishing","Steven L. Layne"
4723,Trimalchio,"F. Scott Fitzgerald/James L.W. West III",4.42,0521890470,9780521890472,eng,214,41,4,2002-04-25,"Cambridge University Press","F. Scott Fitzgerald"
4738,"Souvenir of Canada 2","Douglas Coupland",3.83,1553650433,9781553650430,eng,144,332,9,2004-05-10,"Douglas McIntyre","Douglas Coupland"
4739,"Souvenir of Canada","Douglas Coupland",3.85,1550549170,9781550549171,eng,144,893,34,2002-07-01,"Douglas McIntyre","Douglas Coupland"
4742,"The Illustrated Art of War","Sun Tzu/Samuel B. Griffith",3.97,019518999X,9780195189995,eng,272,91,11,2005-10-15,"Oxford University Press USA","Sun Tzu"
4745,"World War 3 Illustrated: Confrontational Comics","Scott Cunningham/Peter Kuper/Seth Tobocman/Sabrina Jones",3.85,1568580398,9781568580395,eng,256,20,2,1995-10-17,"Running Press","Scott Cunningham"
4746,"Master Index: An Illustrated Guide","Time-Life Books",3.56,0809447967,9780809447961,eng,175,16,1,1993-09-01,"Time-Life Books Inc.","Time-Life Books"
4752,"A New Hope: The Illustrated Screenplay (Star Wars Episode IV)","George Lucas",4.23,0345420691,9780345420695,eng,166,11,0,1998-03-24,"Del Rey","George Lucas"
4764,"Soul of the Sword: An Illustrated History of Weaponry and Warfare from Prehistory to the Present","Robert L. O'Connell/John Batchelor",3.75,0684844079,9780684844077,eng,400,55,5,2002-08-27,"Free Press","Robert L. O'Connell"
4767,"Star Wars Episode 1: The Phantom Menace Illustrated Screenplay","George Lucas",3.92,0345431103,9780345431103,eng,150,259,9,1999-04-21,"Del Rey Books","George Lucas"
4777,"Warfare in the Classical World: An Illustrated Encyclopedia of Weapons Warriors and Warfare in the Ancient Civilizations of Greece and Rome","John Warry/Phillip de ste. Croix",4.14,0806127945,9780806127941,eng,224,383,19,1995-10-15,"University of Oklahoma Press","John Warry"
4796,"The Winter of Our Discontent","John Steinbeck/Susan Shillinglaw",3.99,0143039482,9780143039488,eng,336,32091,1517,2008-08-26,"Penguin Classics","John Steinbeck"
4799,"Cannery Row","John Steinbeck",4.04,014200068X,9780142000687,eng,181,96408,3909,2002-02-05,"Penguin Books","John Steinbeck"
4801,"The Grapes of Wrath and Other Writings 1936–1941: The Long Valley / The Grapes of Wrath / The Log from the Sea of Cortez / The Harvest Gypsies","John Steinbeck/Elaine Steinbeck/Robert DeMott",4.41,1883011159,9781883011154,eng,1088,884,25,1996-09-01,"Library of America","John Steinbeck"
4802,"Tortilla Flat","John Steinbeck",3.83,0141185112,9780141185118,eng,154,438,38,2000-09-07,"Penguin Classics","John Steinbeck"
4803,"The Log from the Sea of Cortez","John Steinbeck/Richard Astro",3.84,0141186070,9780141186078,eng,288,3427,276,2001-01-18,"Penguin Books Ltd","John Steinbeck"
4805,"The Illustrated Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time","Dava Sobel/William J.H. Andrewes/William J. H. Andrewes",3.97,0802775934,9780802775931,eng,224,179,20,2003-10-01,"Walker Books","Dava Sobel"
4806,"Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time","Dava Sobel/Neil Armstrong",3.97,0802714625,9780802714626,eng,192,47453,1865,2005-10-01,"Walker Books","Dava Sobel"
4808,"Latitude and Longitude (Rookie Read-About Geography)","Rebecca Aberg/Jeanne Clidas",3.53,0516277650,9780516277653,eng,32,1,0,2003-09-01,"Children's Press(CT)","Rebecca Aberg"
4812,"The Quest for Longitude: The Proceedings of the Longitude Symposium Harvard University Cambridge Massachusetts November 4-6 1993","William Andrewes",4.5,0964432900,9780964432901,eng,437,10,2,1996-10-01,"Collection of Historical Scientific Instruments","William Andrewes"
4813,"1421: The Year China Discovered America","Gavin Menzies",3.6,006054094X,9780060540944,eng,650,11751,893,2004-01-01,"Harper Perennial (NYC)","Gavin Menzies"
